Route ID,Stop ID,Stop Name,Latitude,Longitude
MTA%20NYCT_Q27,MTA_501363,KISSENA BLVD/ASH AV,40.755104,-73.824171
MTA%20NYCT_Q27,MTA_501364,KISSENA BLVD/MAPLE AV,40.756326,-73.825658
MTA%20NYCT_Q27,MTA_501365,KISSENA BLVD/SANFORD AV,40.757451,-73.827565
MTA%20NYCT_Q27,MTA_501369,KISSENA BLVD/MAIN ST,40.757921,-73.828629
MTA%20NYCT_Q27,MTA_501370,KISSENA BLVD/SANFORD AV,40.756909,-73.826851
MTA%20NYCT_Q27,MTA_501371,KISSENA BLVD/FRANKLIN AV,40.755157,-73.824455
MTA%20NYCT_Q27,MTA_501372,KISSENA BLVD/BEECH AV,40.754385,-73.823537
MTA%20NYCT_Q27,MTA_501373,KISSENA BLVD/ELDER AV,40.752856,-73.821725
MTA%20NYCT_Q27,MTA_501374,KISSENA BLVD/45 AV,40.751943,-73.820663
MTA%20NYCT_Q27,MTA_501534,46 AV/156 ST,40.754122,-73.810114
MTA%20NYCT_Q27,MTA_501535,46 AV/158 ST,40.754012,-73.808736
MTA%20NYCT_Q27,MTA_501536,46 AV/160 ST,40.753858,-73.806852
MTA%20NYCT_Q27,MTA_501537,46 AV/162 ST,40.753715,-73.805023
MTA%20NYCT_Q27,MTA_501538,46 AV/164 ST,40.753632,-73.803092
MTA%20NYCT_Q27,MTA_501539,46 AV/166 ST,40.753678,-73.801215
MTA%20NYCT_Q27,MTA_501540,46 AV/168 ST,40.753777,-73.799323
MTA%20NYCT_Q27,MTA_501541,46 AV/170 ST,40.753823,-73.797396
MTA%20NYCT_Q27,MTA_501542,46 AV/AUBURNDALE LN,40.753441,-73.794199
MTA%20NYCT_Q27,MTA_501543,HOLLIS COURT BLVD/UTOPIA PKWY,40.752855,-73.791876
MTA%20NYCT_Q27,MTA_501544,HOLLIS COURT BLVD/190 ST,40.752303,-73.789965
MTA%20NYCT_Q27,MTA_501560,HOLLIS COURT BLVD/190 ST,40.752415,-73.789943
MTA%20NYCT_Q27,MTA_501561,46 AV/UTOPIA PKWY,40.753271,-73.792864
MTA%20NYCT_Q27,MTA_501562,46 AV/AUBURNDALE LN,40.753623,-73.794462
MTA%20NYCT_Q27,MTA_501563,46 AV/171 ST,40.753855,-73.796768
MTA%20NYCT_Q27,MTA_501564,46 AV/169 ST,40.753916,-73.798644
MTA%20NYCT_Q27,MTA_501565,46 AV/167 ST,40.753812,-73.80055
MTA%20NYCT_Q27,MTA_501566,46 AV/164 ST,40.753761,-73.802868
MTA%20NYCT_Q27,MTA_501568,46 AV/160 ST,40.753954,-73.80661
MTA%20NYCT_Q27,MTA_501569,46 AV/158 ST,40.754142,-73.809002
MTA%20NYCT_Q27,MTA_501570,46 AV/156 ST,40.754266,-73.810879
MTA%20NYCT_Q27,MTA_501571,46 AV/149 ST,40.754259,-73.812106
MTA%20NYCT_Q27,MTA_501572,46 AV/PARSONS BLVD,40.754253,-73.813333
MTA%20NYCT_Q27,MTA_501590,HOLLY AV/KISSENA BLVD,40.750798,-73.81875
MTA%20NYCT_Q27,MTA_501591,HOLLY AV/ROBINSON ST,40.751953,-73.816964
MTA%20NYCT_Q27,MTA_501592,HOLLY AV/SMART ST,40.752838,-73.815615
MTA%20NYCT_Q27,MTA_501593,HOLLY AV/PARSONS BLVD,40.754147,-73.813594
MTA%20NYCT_Q27,MTA_501605,47 AV/193 ST,40.751777,-73.787982
MTA%20NYCT_Q27,MTA_501606,47 AV/195 ST,40.752485,-73.78603
MTA%20NYCT_Q27,MTA_501611,ROCKY HILL RD/203 ST,40.753217,-73.777142
MTA%20NYCT_Q27,MTA_501612,48 AV/206 ST,40.753681,-73.774112
MTA%20NYCT_Q27,MTA_501613,48 AV/208 ST,40.754331,-73.772385
MTA%20NYCT_Q27,MTA_501617,48 AV/215 ST,40.755733,-73.765706
MTA%20NYCT_Q27,MTA_501618,216 ST/50 AV,40.754276,-73.764134
MTA%20NYCT_Q27,MTA_501619,216 ST/LUKE PL,40.7524,-73.763844
MTA%20NYCT_Q27,MTA_501620,LUKE PL/218 ST,40.751792,-73.761775
MTA%20NYCT_Q27,MTA_501621,56 AV/220 ST,40.752159,-73.75976
MTA%20NYCT_Q27,MTA_501622,SPRINGFIELD BLVD/58 AV,40.751054,-73.757991
MTA%20NYCT_Q27,MTA_501623,SPRINGFIELD BLVD/HORACE HARDING EXPWY,40.749632,-73.757128
MTA%20NYCT_Q27,MTA_501624,SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH,40.74875,-73.756621
MTA%20NYCT_Q27,MTA_501625,SPRINGFIELD BLVD/64 AV,40.74741,-73.755951
MTA%20NYCT_Q27,MTA_501626,SPRINGFIELD BLVD/67 AV,40.745262,-73.754891
MTA%20NYCT_Q27,MTA_501627,SPRINGFIELD BLVD/73 AV,40.742498,-73.753616
MTA%20NYCT_Q27,MTA_501628,SPRINGFIELD BLVD/75 AV,40.740215,-73.751561
MTA%20NYCT_Q27,MTA_501629,SPRINGFIELD BLVD/76 AV,40.739352,-73.749723
MTA%20NYCT_Q27,MTA_501630,SPRINGFIELD BLVD/77 AV,40.738186,-73.748678
MTA%20NYCT_Q27,MTA_501631,SPRINGFIELD BLVD/KINGSBURY AV,40.73719,-73.747776
MTA%20NYCT_Q27,MTA_501632,SPRINGFIELD BLVD/UNION TPKE,40.735406,-73.74648
MTA%20NYCT_Q27,MTA_501633,SPRINGFIELD BLVD/223 ST,40.733562,-73.74649
MTA%20NYCT_Q27,MTA_501634,SPRINGFIELD BLVD/SAWYER AV,40.73092,-73.746104
MTA%20NYCT_Q27,MTA_501635,SPRINGFIELD BLVD/HILLSIDE AV,40.729966,-73.744981
MTA%20NYCT_Q27,MTA_501654,SPRINGFIELD BLVD/HILLSIDE AV,40.730265,-73.745082
MTA%20NYCT_Q27,MTA_501655,SPRINGFIELD BLVD/SAWYER AV,40.731176,-73.74616
MTA%20NYCT_Q27,MTA_501656,SPRINGFIELD BLVD/GRAND CENTRAL PKWY,40.73432,-73.745908
MTA%20NYCT_Q27,MTA_501657,SPRINGFIELD BLVD/UNION TPKE,40.73621,-73.746796
MTA%20NYCT_Q27,MTA_501658,SPRINGFIELD BLVD/KINGSBURY AV,40.737759,-73.748001
MTA%20NYCT_Q27,MTA_501659,SPRINGFIELD BLVD/76 AV,40.739931,-73.750182
MTA%20NYCT_Q27,MTA_501660,SPRINGFIELD BLVD/73 AV,40.742264,-73.753307
MTA%20NYCT_Q27,MTA_501661,SPRINGFIELD BLVD/69 AV,40.743409,-73.753829
MTA%20NYCT_Q27,MTA_501662,SPRINGFIELD BLVD/67 AV,40.745173,-73.754635
MTA%20NYCT_Q27,MTA_501663,SPRINGFIELD BLVD/64 AV,40.747663,-73.755867
MTA%20NYCT_Q27,MTA_501664,SPRINGFIELD BLVD/HORACE HARDING EXPWY SOUTH,40.749006,-73.756555
MTA%20NYCT_Q27,MTA_501665,SPRINGFIELD BLVD/HORACE HARDING EXPWY NORTH,40.749868,-73.75708
MTA%20NYCT_Q27,MTA_501666,SPRINGFIELD BLVD/58 AV,40.750423,-73.757622
MTA%20NYCT_Q27,MTA_501667,SPRINGFIELD BLVD/56 AV,40.752338,-73.759143
MTA%20NYCT_Q27,MTA_501668,LUKE PL/217 ST,40.751953,-73.762626
MTA%20NYCT_Q27,MTA_501669,216 ST/51 AV,40.753572,-73.763873
MTA%20NYCT_Q27,MTA_501670,216 ST/49 AV,40.755176,-73.764141
MTA%20NYCT_Q27,MTA_501671,48 AV/216 ST,40.755984,-73.76472
MTA%20NYCT_Q27,MTA_501672,48 AV/215 ST,40.755817,-73.766063
MTA%20NYCT_Q27,MTA_501673,48 AV/BELL BLVD,40.755622,-73.767702
MTA%20NYCT_Q27,MTA_501674,48 AV/212 ST,40.755219,-73.769492
MTA%20NYCT_Q27,MTA_501675,48 AV/OCEANIA ST,40.75449,-73.77229
MTA%20NYCT_Q27,MTA_501679,ROCKY HILL RD/202 ST,40.753548,-73.779421
MTA%20NYCT_Q27,MTA_501680,47 AV/FRANCIS LEWIS BLVD,40.753312,-73.780993
MTA%20NYCT_Q27,MTA_501681,47 AV/197 ST,40.752912,-73.783399
MTA%20NYCT_Q27,MTA_501682,47 AV/196 ST,40.752671,-73.785265
MTA%20NYCT_Q27,MTA_501684,47 AV/193 ST,40.751936,-73.787756
MTA%20NYCT_Q27,MTA_501698,HOLLY AV/BURLING ST,40.752978,-73.815593
MTA%20NYCT_Q27,MTA_501699,HOLLY AV/BOWNE ST,40.752077,-73.816974
MTA%20NYCT_Q27,MTA_502102,HILLSIDE AV/231 ST,40.732945,-73.739395
MTA%20NYCT_Q27,MTA_502256,MAIN ST/39 AV,40.759931,-73.830435
MTA%20NYCT_Q27,MTA_502838,SPRINGFIELD BLVD/121 AV,40.689973,-73.747002
MTA%20NYCT_Q27,MTA_503566,47 AV/FRANCIS LEWIS BLVD,40.753368,-73.780192
MTA%20NYCT_Q27,MTA_504034,46 AV/163 ST,40.753777,-73.804358
MTA%20NYCT_Q27,MTA_504053,58 AV/SPRINGFIELD BLVD,40.751039,-73.757443
MTA%20NYCT_Q27,MTA_504428,48 AV/207 ST,40.753951,-73.773762
MTA%20NYCT_Q27,MTA_504444,48 AV/BELL BLVD,40.755578,-73.767352
MTA%20NYCT_Q27,MTA_505065,48 AV/211 ST,40.755013,-73.769795
MTA%20NYCT_Q27,MTA_505133,SPRINGFIELD BLVD/109 AV,40.708682,-73.738376
MTA%20NYCT_Q27,MTA_505134,SPRINGFIELD BLVD/115 AV,40.700924,-73.741731
MTA%20NYCT_Q27,MTA_505135,SPRINGFIELD BLVD/116 RD,40.696874,-73.743507
MTA%20NYCT_Q27,MTA_505136,FRANCIS LEWIS BLVD/SPRINGFIELD BLVD,40.692933,-73.744745
MTA%20NYCT_Q27,MTA_505137,SPRINGFIELD BLVD/119 AV,40.692702,-73.745045
MTA%20NYCT_Q27,MTA_505138,SPRINGFIELD BLVD/118 AV,40.694825,-73.743933
MTA%20NYCT_Q27,MTA_505139,SPRINGFIELD BLVD/LINDEN BLVD,40.697535,-73.743025
MTA%20NYCT_Q27,MTA_505140,SPRINGFIELD BLVD/116 AV,40.698193,-73.742788
MTA%20NYCT_Q27,MTA_505141,SPRINGFIELD BLVD/115 RD,40.699898,-73.742009
MTA%20NYCT_Q27,MTA_505143,SPRINGFIELD BLVD/109 AV,40.708728,-73.738184
MTA%20NYCT_Q27,MTA_505153,SPRINGFIELD BLVD/MURDOCK AV,40.70357,-73.740589
MTA%20NYCT_Q27,MTA_505154,SPRINGFIELD BLVD/114 AV,40.702272,-73.740796
MTA%20NYCT_Q27,MTA_505172,47 AV/197 ST,40.752836,-73.783156
MTA%20NYCT_Q27,MTA_505173,ROCKY HILL RD/CLEARVIEW EXPWY,40.753249,-73.77651
MTA%20NYCT_Q27,MTA_505227,39 AV/MAIN ST,40.760104,-73.831267
MTA%20NYCT_Q27,MTA_505327,KISSENA BLVD/HOLLY AV,40.750865,-73.819302
MTA%20NYCT_Q27,MTA_804026,56 AV/QBCC,40.754047,-73.758052
MTA%20NYCT_Q27,MTA_804027,56 AV/QBCC,40.754027,-73.758131
MTA%20NYCT_Q27,MTA_904098,SPRINGFIELD BLVD/MURDOCK AV,40.70374,-73.740262
MTA%20NYCT_Q27,MTA_904298,38 AV/MAIN ST,40.760581,-73.831308
MTA%20NYCT_Q27,MTA_904299,38 AV/MAIN ST,40.760714,-73.83092
MTA%20NYCT_Q27,MTA_904972,FRANCIS LEWIS BLVD/120 AV,40.689968,-73.742697
MTA%20NYCT_Q28,MTA_500996,NORTHERN BLVD/BOWNE ST,40.764329,-73.825872
MTA%20NYCT_Q28,MTA_500997,NORTHERN BLVD/PARSONS BLVD,40.764608,-73.822975
MTA%20NYCT_Q28,MTA_500999,NORTHERN BLVD/149 ST,40.765241,-73.816822
MTA%20NYCT_Q28,MTA_501000,NORTHERN BLVD/150 ST,40.765169,-73.815292
MTA%20NYCT_Q28,MTA_501001,NORTHERN BLVD/MURRAY ST,40.764863,-73.812502
MTA%20NYCT_Q28,MTA_501004,NORTHERN BLVD/157 ST,40.76356,-73.807864
MTA%20NYCT_Q28,MTA_501005,NORTHERN BLVD/159 ST,40.762956,-73.806057
MTA%20NYCT_Q28,MTA_501077,NORTHERN BLVD/161 ST,40.762828,-73.805018
MTA%20NYCT_Q28,MTA_501078,NORTHERN BLVD/159 ST,40.763443,-73.806839
MTA%20NYCT_Q28,MTA_501079,NORTHERN BLVD/157 ST,40.764025,-73.80862
MTA%20NYCT_Q28,MTA_501080,NORTHERN BLVD/154 ST,40.764878,-73.811437
MTA%20NYCT_Q28,MTA_501081,NORTHERN BLVD/MURRAY ST,40.765227,-73.813375
MTA%20NYCT_Q28,MTA_501082,NORTHERN BLVD/150 ST,40.76535,-73.815003
MTA%20NYCT_Q28,MTA_501083,NORTHERN BLVD/149 ST,40.765423,-73.817865
MTA%20NYCT_Q28,MTA_501084,NORTHERN BLVD/146 ST,40.765011,-73.820905
MTA%20NYCT_Q28,MTA_501085,NORTHERN BLVD/PARSONS BLVD,40.76467,-73.824161
MTA%20NYCT_Q28,MTA_501086,NORTHERN BLVD/BOWNE ST,40.764429,-73.825797
MTA%20NYCT_Q28,MTA_501087,UNION ST/NORTHERN BLVD,40.763708,-73.82823
MTA%20NYCT_Q28,MTA_501719,NORTHERN BLVD/ROOSEVELT AV,40.764143,-73.809509
MTA%20NYCT_Q28,MTA_501722,CROCHERON AV/162 ST,40.762465,-73.803514
MTA%20NYCT_Q28,MTA_501723,CROCHERON AV/164 ST,40.762717,-73.801408
MTA%20NYCT_Q28,MTA_501724,CROCHERON AV/166 ST,40.762835,-73.799473
MTA%20NYCT_Q28,MTA_501725,CROCHERON AV/168 ST,40.762694,-73.797603
MTA%20NYCT_Q28,MTA_501726,CROCHERON AV/171 ST,40.762868,-73.794747
MTA%20NYCT_Q28,MTA_501727,CROCHERON AV/UTOPIA PKWY,40.763133,-73.792815
MTA%20NYCT_Q28,MTA_501728,CROCHERON AV/192 ST,40.763666,-73.789832
MTA%20NYCT_Q28,MTA_501730,FRANCIS LEWIS BLVD/35 AV,40.764665,-73.788319
MTA%20NYCT_Q28,MTA_501731,FRANCIS LEWIS BLVD/34 AV,40.76646,-73.789693
MTA%20NYCT_Q28,MTA_501732,FRANCIS LEWIS BLVD/33 AV,40.767696,-73.790646
MTA%20NYCT_Q28,MTA_501733,FRANCIS LEWIS BLVD/32 RD,40.768615,-73.791448
MTA%20NYCT_Q28,MTA_501735,32 AV/202 ST,40.770284,-73.787161
MTA%20NYCT_Q28,MTA_501736,32 AV/205 ST,40.771061,-73.784534
MTA%20NYCT_Q28,MTA_501737,32 AV/208 ST,40.771828,-73.78195
MTA%20NYCT_Q28,MTA_501739,CORPORAL KENNEDY ST/28 RD,40.774802,-73.781525
MTA%20NYCT_Q28,MTA_501741,CORPORAL KENNEDY ST/23 AV,40.779048,-73.783049
MTA%20NYCT_Q28,MTA_501742,18 AV/211 ST,40.781802,-73.783564
MTA%20NYCT_Q28,MTA_501743,211 ST/18 AV,40.78173,-73.781791
MTA%20NYCT_Q28,MTA_501744,211 ST/23 AV,40.779939,-73.780725
MTA%20NYCT_Q28,MTA_501750,CORPORAL KENNEDY ST/28 AV,40.774789,-73.781745
MTA%20NYCT_Q28,MTA_501754,32 AV/204 ST,40.770836,-73.785701
MTA%20NYCT_Q28,MTA_501755,32 AV/201 ST,40.769903,-73.788834
MTA%20NYCT_Q28,MTA_501756,32 AV/JORDAN ST,40.769452,-73.790312
MTA%20NYCT_Q28,MTA_501757,FRANCIS LEWIS BLVD/32 AV,40.768637,-73.791823
MTA%20NYCT_Q28,MTA_501758,FRANCIS LEWIS BLVD/33 AV,40.767024,-73.790435
MTA%20NYCT_Q28,MTA_501759,FRANCIS LEWIS BLVD/192 ST,40.765825,-73.78958
MTA%20NYCT_Q28,MTA_501760,FRANCIS LEWIS BLVD/35 AV,40.76441,-73.788638
MTA%20NYCT_Q28,MTA_501761,CROCHERON AV/192 ST,40.763626,-73.790655
MTA%20NYCT_Q28,MTA_501762,CROCHERON AV/UTOPIA PKWY,40.763135,-73.7937
MTA%20NYCT_Q28,MTA_501763,CROCHERON AV/171 ST,40.762883,-73.795531
MTA%20NYCT_Q28,MTA_501764,CROCHERON AV/169 ST,40.762827,-73.796928
MTA%20NYCT_Q28,MTA_501765,CROCHERON AV/168 ST,40.76286,-73.798386
MTA%20NYCT_Q28,MTA_501766,CROCHERON AV/166 ST,40.763012,-73.800256
MTA%20NYCT_Q28,MTA_501767,CROCHERON AV/164 ST,40.76268,-73.802155
MTA%20NYCT_Q28,MTA_503077,23 AV/212 ST,40.781249,-73.778214
MTA%20NYCT_Q28,MTA_503147,18 AV/CORPORAL KENNEDY ST,40.781863,-73.783871
MTA%20NYCT_Q28,MTA_503148,211 ST/18 AV,40.781928,-73.781588
MTA%20NYCT_Q28,MTA_503149,211 ST/23 AV,40.780263,-73.780879
MTA%20NYCT_Q28,MTA_503150,NORTHERN BLVD/147 ST,40.765088,-73.818992
MTA%20NYCT_Q28,MTA_503248,23 AV/BELL BLVD,40.782255,-73.77704
MTA%20NYCT_Q28,MTA_503274,NORTHERN BLVD/154 ST,40.764448,-73.81059
MTA%20NYCT_Q28,MTA_503585,CORPORAL KENNEDY ST/23 AV,40.778823,-73.783025
MTA%20NYCT_Q28,MTA_503720,CORPORAL KENNEDY ST/26 AV,40.776978,-73.78285
MTA%20NYCT_Q28,MTA_503721,CORPORAL KENNEDY ST/26 AV,40.776751,-73.782948
MTA%20NYCT_Q28,MTA_503828,213 PL/BAY TERRACE SHOPPING CENTER,40.780905,-73.777192
MTA%20NYCT_Q28,MTA_503921,32 AV/CORPORAL KENNEDY ST,40.77219,-73.780703
MTA%20NYCT_Q28,MTA_504446,32 AV/CLEARVIEW EXPWY SERVICE RD EAST,40.771594,-73.783157
MTA%20NYCT_Q28,MTA_504447,32 AV/CLEARVIEW EXPWY SERVICE RD WEST,40.771215,-73.784436
MTA%20NYCT_Q28,MTA_504482,CORPORAL KENNEDY ST/32 AV,40.772369,-73.78071
MTA%20NYCT_Q28,MTA_504487,39 AV/138 ST,40.760972,-73.827053
MTA%20NYCT_Q28,MTA_505053,32 AV/200 ST,40.769615,-73.789398
MTA%20NYCT_Q28,MTA_505121,39 AV/LIPPMAN PLAZA,40.760694,-73.828177
MTA%20NYCT_Q28,MTA_505293,UNION ST/NORTHERN BLVD,40.76357,-73.827999
MTA%20NYCT_Q28,MTA_904019,23 AV/BELL BLVD,40.782275,-73.777006
MTA%20NYCT_Q30,MTA_500087,HILLSIDE AV/HOMELAWN ST,40.710811,-73.792909
MTA%20NYCT_Q30,MTA_501341,HORACE HARDING EXPWY/188 ST,40.741033,-73.787316
MTA%20NYCT_Q30,MTA_501342,HORACE HARDING EXPWY/185 ST,40.740453,-73.789437
MTA%20NYCT_Q30,MTA_501343,HORACE HARDING EXPWY/183 ST,40.739834,-73.791693
MTA%20NYCT_Q30,MTA_501395,HORACE HARDING EXPWY/183 ST,40.73945,-73.790616
MTA%20NYCT_Q30,MTA_501396,HORACE HARDING EXPWY/186 ST,40.740178,-73.787972
MTA%20NYCT_Q30,MTA_501422,170 ST/JAMAICA AV,40.707549,-73.789882
MTA%20NYCT_Q30,MTA_501424,HOMELAWN ST/HIGHLAND AV,40.712855,-73.793242
MTA%20NYCT_Q30,MTA_501426,HOMELAWN ST/ASPEN PL,40.715945,-73.792432
MTA%20NYCT_Q30,MTA_501427,HOMELAWN ST/CROYDON RD,40.717712,-73.792073
MTA%20NYCT_Q30,MTA_501428,HOMELAWN ST/CHARLECOTE RIDGE,40.718558,-73.791298
MTA%20NYCT_Q30,MTA_501430,UTOPIA PKWY/KILDARE RD,40.721693,-73.79017
MTA%20NYCT_Q30,MTA_501431,UTOPIA PKWY/80 DR,40.724506,-73.790944
MTA%20NYCT_Q30,MTA_501433,UTOPIA PKWY/76 AV,40.727123,-73.792155
MTA%20NYCT_Q30,MTA_501434,UTOPIA PKWY/75 AV,40.728783,-73.79285
MTA%20NYCT_Q30,MTA_501435,UTOPIA PKWY/73 AV,40.730395,-73.79353
MTA%20NYCT_Q30,MTA_501436,UTOPIA PKWY/JEWEL AV,40.731559,-73.793668
MTA%20NYCT_Q30,MTA_501437,UTOPIA PKWY/69 AV,40.73309,-73.793187
MTA%20NYCT_Q30,MTA_501438,UTOPIA PKWY/67 AV,40.735189,-73.79305
MTA%20NYCT_Q30,MTA_501439,UTOPIA PKWY/65 AV,40.736682,-73.792944
MTA%20NYCT_Q30,MTA_501441,UTOPIA PKWY/HORACE HARDING EXPWY,40.738801,-73.792812
MTA%20NYCT_Q30,MTA_501444,HORACE HARDING EXPWY/188 ST,40.740688,-73.786104
MTA%20NYCT_Q30,MTA_501445,HORACE HARDING EXPWY/190 ST,40.741179,-73.78432
MTA%20NYCT_Q30,MTA_501447,HORACE HARDING EXPWY/194 ST,40.741907,-73.781669
MTA%20NYCT_Q30,MTA_501448,HORACE HARDING EXPWY/PECK AV,40.74228,-73.780127
MTA%20NYCT_Q30,MTA_501449,HORACE HARDING EXPWY/FRANCIS LEWIS BLVD,40.742919,-73.775794
MTA%20NYCT_Q30,MTA_501450,HORACE HARDING EXPWY/OCEANIA ST,40.745595,-73.767178
MTA%20NYCT_Q30,MTA_501451,HORACE HARDING EXPWY/211 ST,40.746077,-73.765411
MTA%20NYCT_Q30,MTA_501452,HORACE HARDING EXPWY/214 ST,40.746807,-73.76276
MTA%20NYCT_Q30,MTA_501453,HORACE HARDING EXPWY/BELL BLVD,40.747355,-73.760874
MTA%20NYCT_Q30,MTA_501454,HORACE HARDING EXPWY/218 ST,40.748018,-73.75923
MTA%20NYCT_Q30,MTA_501455,HORACE HARDING EXPWY/SPRINGFIELD BLVD,40.749159,-73.756112
MTA%20NYCT_Q30,MTA_501456,HORACE HARDING EXPWY/224 ST,40.74985,-73.753354
MTA%20NYCT_Q30,MTA_501457,HORACE HARDING EXPWY/CLOVERDALE BLVD,40.750344,-73.750693
MTA%20NYCT_Q30,MTA_501460,DOUGLASTON PKWY/65 AV,40.752967,-73.741457
MTA%20NYCT_Q30,MTA_501462,HORACE HARDING EXPWY/DOUGLASTON PKWY,40.756908,-73.738767
MTA%20NYCT_Q30,MTA_501463,HORACE HARDING EXPWY/244 ST,40.757996,-73.736976
MTA%20NYCT_Q30,MTA_501464,HORACE HARDING EXPWY/246 CRES,40.758803,-73.735656
MTA%20NYCT_Q30,MTA_501465,HORACE HARDING EXPWY/246 PL,40.759483,-73.734187
MTA%20NYCT_Q30,MTA_501466,HORACE HARDING EXPWY/MARATHON PKWY,40.760473,-73.731303
MTA%20NYCT_Q30,MTA_501467,HORACE HARDING EXPWY/251 ST,40.76175,-73.72928
MTA%20NYCT_Q30,MTA_501468,HORACE HARDING EXPWY/254 ST,40.763258,-73.726274
MTA%20NYCT_Q30,MTA_501470,NASSAU BLVD/LITTLE NECK PKWY,40.764295,-73.725916
MTA%20NYCT_Q30,MTA_501471,NASSAU BLVD/LITTLE NECK PKWY,40.764198,-73.726044
MTA%20NYCT_Q30,MTA_501472,HORACE HARDING EXPWY/254 ST,40.763716,-73.72725
MTA%20NYCT_Q30,MTA_501473,HORACE HARDING EXPWY/252 ST,40.76283,-73.728886
MTA%20NYCT_Q30,MTA_501474,HORACE HARDING EXPWY/251 PL,40.76195,-73.730279
MTA%20NYCT_Q30,MTA_501475,HORACE HARDING EXPWY/MARATHON PKWY,40.760745,-73.732569
MTA%20NYCT_Q30,MTA_501476,HORACE HARDING EXPWY/248 ST,40.759638,-73.735305
MTA%20NYCT_Q30,MTA_501478,DOUGLASTON PKWY/61 AV,40.755899,-73.739389
MTA%20NYCT_Q30,MTA_501479,DOUGLASTON PKWY/65 AV,40.752761,-73.741584
MTA%20NYCT_Q30,MTA_501480,WEST ALLEY RD/233 ST,40.751653,-73.745563
MTA%20NYCT_Q30,MTA_501481,HORACE HARDING EXPWY/EAST HAMPTON BLVD,40.752149,-73.747542
MTA%20NYCT_Q30,MTA_501482,HORACE HARDING EXPWY/229 ST,40.751215,-73.74969
MTA%20NYCT_Q30,MTA_501483,HORACE HARDING EXPWY/CLOVERDALE BLVD,40.750851,-73.751586
MTA%20NYCT_Q30,MTA_501484,HORACE HARDING EXPWY/SPRINGFIELD BLVD,40.74948,-73.757452
MTA%20NYCT_Q30,MTA_501486,HORACE HARDING EXPWY/BELL BLVD,40.747681,-73.762046
MTA%20NYCT_Q30,MTA_501487,HORACE HARDING EXPWY/213 ST,40.746962,-73.764679
MTA%20NYCT_Q30,MTA_501488,HORACE HARDING EXPWY/211 ST,40.74648,-73.766424
MTA%20NYCT_Q30,MTA_501489,HORACE HARDING EXPWY/OCEANIA ST,40.745965,-73.76831
MTA%20NYCT_Q30,MTA_501490,HORACE HARDING EXPWY/207 ST,40.745482,-73.770062
MTA%20NYCT_Q30,MTA_501492,HORACE HARDING EXPWY/202 ST,40.744256,-73.774534
MTA%20NYCT_Q30,MTA_501493,HORACE HARDING EXPWY/FRANCIS LEWIS BLVD,40.743697,-73.776567
MTA%20NYCT_Q30,MTA_501496,HORACE HARDING EXPWY/PECK AV,40.742323,-73.782635
MTA%20NYCT_Q30,MTA_501501,UTOPIA PKWY/HORACE HARDING EXPWY,40.738506,-73.793032
MTA%20NYCT_Q30,MTA_501502,UTOPIA PKWY/65 AV,40.736025,-73.793201
MTA%20NYCT_Q30,MTA_501503,UTOPIA PKWY/67 AV,40.734151,-73.793302
MTA%20NYCT_Q30,MTA_501504,UTOPIA PKWY/69 AV,40.73278,-73.793405
MTA%20NYCT_Q30,MTA_501505,UTOPIA PKWY/JEWEL AV,40.730938,-73.793905
MTA%20NYCT_Q30,MTA_501506,UTOPIA PKWY/73 AV,40.729707,-73.793455
MTA%20NYCT_Q30,MTA_501507,UTOPIA PKWY/75 AV,40.728117,-73.792788
MTA%20NYCT_Q30,MTA_501508,UTOPIA PKWY/76 AV,40.726822,-73.792232
MTA%20NYCT_Q30,MTA_501509,UTOPIA PKWY/UNION TPKE,40.725924,-73.791855
MTA%20NYCT_Q30,MTA_501510,UTOPIA PKWY/80 RD,40.724993,-73.791477
MTA%20NYCT_Q30,MTA_501511,UTOPIA PKWY/SAINT JOHNS UNIVERSITY,40.723069,-73.790434
MTA%20NYCT_Q30,MTA_501512,UTOPIA PKWY/82 AV,40.721078,-73.790371
MTA%20NYCT_Q30,MTA_501514,HOMELAWN ST/173 ST,40.718461,-73.791654
MTA%20NYCT_Q30,MTA_501516,HOMELAWN ST/84 RD,40.715941,-73.792653
MTA%20NYCT_Q30,MTA_501517,HOMELAWN ST/GOTHIC DR,40.714058,-73.793682
MTA%20NYCT_Q30,MTA_501518,HOMELAWN ST/HIGHLAND AV,40.712666,-73.793318
MTA%20NYCT_Q30,MTA_501520,169 ST/89 AV,40.709277,-73.792276
MTA%20NYCT_Q30,MTA_501622,SPRINGFIELD BLVD/58 AV,40.751054,-73.757991
MTA%20NYCT_Q30,MTA_501665,SPRINGFIELD BLVD/HORACE HARDING EXPWY NORTH,40.749868,-73.75708
MTA%20NYCT_Q30,MTA_501666,SPRINGFIELD BLVD/58 AV,40.750423,-73.757622
MTA%20NYCT_Q30,MTA_501667,SPRINGFIELD BLVD/56 AV,40.752338,-73.759143
MTA%20NYCT_Q30,MTA_502145,JAMAICA AV/150 ST,40.702228,-73.804326
MTA%20NYCT_Q30,MTA_503141,HORACE HARDING EXPWY/190 ST,40.74156,-73.78542
MTA%20NYCT_Q30,MTA_503142,HORACE HARDING EXPWY/197 ST,40.74317,-73.779168
MTA%20NYCT_Q30,MTA_503143,HORACE HARDING EXPWY/218 ST,40.748309,-73.760188
